AIRFOIL
  0.2203067704  -0.0714943011
  0.2246767911  -0.0718148218
  0.2290772064  -0.0721180761
  0.2335075306  -0.0724037684
  0.2379672744  -0.0726716078
  0.2424559456  -0.0729213081
  0.2469730486  -0.0731525888
  0.2515180848  -0.0733651758
  0.2560905525  -0.0735588020
  0.2606899467  -0.0737332076
  0.2653157598  -0.0738881414
  0.2699674811  -0.0740233609
  0.2746445971  -0.0741386334
  0.2793465915  -0.0742337361
  0.2840729450  -0.0743084573
  0.2888231361  -0.0743625968
  0.2935966403  -0.0743959663
  0.2983929305  -0.0744083907
  0.3032114774  -0.0743997078
  0.3080517489  -0.0743697695
  0.3129132108  -0.0743184423
  0.3177953263  -0.0742456077
  0.3226975565  -0.0741511629
  0.3276193601  -0.0740350212
  0.3325601939  -0.0738971124
  0.3375195124  -0.0737373836
  0.3424967681  -0.0735557993
  0.3474914115  -0.0733523420
  0.3525028912  -0.0731270128
  0.3575306540  -0.0728798311
  0.3625741449  -0.0726108356
  0.3676328070  -0.0723200844
  0.3727060820  -0.0720076550
  0.3777934097  -0.0716736451
  0.3828942285  -0.0713181720
  0.3880079753  -0.0709413735
  0.3931340856  -0.0705434077
  0.3982719935  -0.0701244531
  0.4034211317  -0.0696847086
  0.4085809319  -0.0692243937
  0.4137508243  -0.0687437481
  0.4189302383  -0.0682430322
  0.4241186021  -0.0677225265
  0.4293153429  -0.0671825316
  0.4345198870  -0.0666233681
  0.4397316599  -0.0660453763
  0.4449500861  -0.0654489161
  0.4501745896  -0.0648343662
  0.4554045937  -0.0642021244
  0.4606395209  -0.0635526069
  0.4658787933  -0.0628862477
  0.4711218326  -0.0622034985
  0.4763680599  -0.0615048282
  0.4816168961  -0.0607907219
  0.4868677617  -0.0600616810
  0.4921200771  -0.0593182221
  0.4973732624  -0.0585608765
  0.5026267376  -0.0577901899
  0.5078799229  -0.0570067210
  0.5131322383  -0.0562110416
  0.5183831039  -0.0554037352
  0.5236319401  -0.0545853966
  0.5288781674  -0.0537566310
  0.5341212067  -0.0529180531
  0.5393604791  -0.0520702866
  0.5445954063  -0.0512139629
  0.5498254104  -0.0503497205
  0.5550499139  -0.0494782042
  0.5602683401  -0.0486000640
  0.5654801130  -0.0477159542
  0.5706846571  -0.0468265328
  0.5758813979  -0.0459324600
  0.5810697617  -0.0450343979
  0.5862491757  -0.0441330093
  0.5914190681  -0.0432289565
  0.5965788683  -0.0423229010
  0.6017280065  -0.0414155020
  0.6068659144  -0.0405074158
  0.6119920247  -0.0395992946
  0.6171057715  -0.0386917860
  0.6222065903  -0.0377855319
  0.6272939180  -0.0368811673
  0.6323671930  -0.0359793202
  0.6374258551  -0.0350806100
  0.6424693460  -0.0341856471
  0.6474971088  -0.0332950318
  0.6525085885  -0.0324093539
  0.6575032319  -0.0315291915
  0.6624804876  -0.0306551106
  0.6674398061  -0.0297876643
  0.6723806399  -0.0289273920
  0.6773024435  -0.0280748186
  0.6822046737  -0.0272304546
  0.6870867892  -0.0263947944
  0.6919482511  -0.0255683167
  0.6967885226  -0.0247514836
  0.7016070695  -0.0239447399
  0.7064033597  -0.0231485130
  0.7111768639  -0.0223632123
  0.7159270550  -0.0215892287
  0.7206534085  -0.0208269344
  0.7253554029  -0.0200766829
  0.7300325189  -0.0193388079
  0.7346842402  -0.0186136239
  0.7393100533  -0.0179014254
  0.7439094475  -0.0172024873
  0.7484819152  -0.0165170643
  0.7530269514  -0.0158453908
  0.7575440544  -0.0151876814
  0.7620327256  -0.0145441302
  0.7664924694  -0.0139149115
  0.7709227936  -0.0133001793
  0.7753232089  -0.0127000675
  0.7796932296  -0.0121146905
  0.7840323734  -0.0115441427
  0.7883401611  -0.0109884993
  0.7926161171  -0.0104478161
  0.7968597696  -0.0099221301
  0.8010706499  -0.0094114594
  0.8052482932  -0.0089158039
  0.8093922383  -0.0084351456
  0.8135020277  -0.0079694488
  0.8175772078  -0.0075186607
  0.8216173286  -0.0070827116
  0.8256219442  -0.0066615157
  0.8295906124  -0.0062549714
  0.8335228951  -0.0058629615
  0.8374183582  -0.0054853545
  0.8412765716  -0.0051220041
  0.8450971095  -0.0047727508
  0.8488795500  -0.0044374216
  0.8526234757  -0.0041158311
  0.8563284731  -0.0038077821
  0.8599941332  -0.0035130656
  0.8636200515  -0.0032314624
  0.8672058275  -0.0029627426
  0.8707510655  -0.0027066673
  0.8742553741  -0.0024629882
  0.8777183663  -0.0022314491
  0.8811396600  -0.0020117861
  0.8845188773  -0.0018037280
  0.8878556454  -0.0016069975
  0.8911495956  -0.0014213113
  0.8944003646  -0.0012463811
  0.8976075933  -0.0010819138
  0.9007709277  -0.0009276126
  0.9038900186  -0.0007831769
  0.9069645217  -0.0006483038
  0.9099940975  -0.0005226876
  0.9129784116  -0.0004060214
  0.9159171345  -0.0002979967
  0.9188099418  -0.0001983048
  0.9216565142  -0.0001066365
  0.9244565374  -0.0000226832
  0.9272097023  0.0000538630
  0.9299157049  0.0001233084
  0.9325742466  0.0001859580
  0.9351850337  0.0002421142
  0.9377477782  0.0002920770
  0.9402621971  0.0003361433
  0.9427280128  0.0003746070
  0.9451449531  0.0004077577
  0.9475127512  0.0004358816
  0.9498311456  0.0004592602
  0.9520998805  0.0004781703
  0.9543187054  0.0004928842
  0.9564873753  0.0005036685
  0.9586056508  0.0005107849
  0.9606732980  0.0005144892
  0.9626900888  0.0005150316
  0.9646558004  0.0005126562
  0.9665702159  0.0005076009
  0.9684331239  0.0005000974
  0.9702443188  0.0004903712
  0.9720036005  0.0004786409
  0.9737107750  0.0004651188
  0.9753656536  0.0004500103
  0.9769680538  0.0004335142
